,userID,firstAccuracyArray,lastAccuracyArray,timesAttemptedArray,firstReactionTimeArray,lastReactionTimeArray,firstRatioArray,lastRatioArray,playTimeArray,totalPlayTimeByStudent,averageFirstAccuracyByStudent,averageLastAccuracyByStudent,averageAttempsPerLevelByStudent,totalAttemptsByStudent,total_aliensSaved,total_playTime
69,student_70,"[ 45.   90.   55.   80.   55.   65.   45.   80.   70.   86.6  53.3  63.3
  72.5  67.5   nan   nan   nan   nan   nan   nan   nan   nan]","[  45.    90.    85.    85.   100.    85.    45.    80.    70.    86.6
   53.3   63.3   72.5   67.5    nan    nan    nan    nan    nan    nan
    nan    nan]","[  1.   1.   2.   2.   3.   2.   2.   2.   1.   1.   1.   1.   1.   1.  nan
  nan  nan  nan  nan  nan  nan  nan]","[ 12378.   4884.   3501.   3481.   3314.   3210.   2526.   6080.   5073.
   3809.   9322.   7905.   2862.   2541.     nan     nan     nan     nan
     nan     nan     nan     nan]","[ 12378.   4884.   3671.   3437.   2782.   2899.   4160.   3110.   5073.
   3809.   9322.   7905.   2862.   2541.     nan     nan     nan     nan
     nan     nan     nan     nan]","[ 1.35   1.85   1.35   1.75   1.85   9.949  9.15   1.95   2.166  2.5    1.833
  2.66   1.8    1.375    nan    nan    nan    nan    nan    nan    nan
    nan]","[ 1.35   1.85   1.899  2.     1.85   2.1    2.25   1.149  2.166  2.5    1.833
  2.66   1.8    1.375    nan    nan    nan    nan    nan    nan    nan
    nan]","[  244.   430.   699.   251.   196.   252.   104.     4.    nan    nan
    nan    nan  2180.    nan  1628.   552.    nan    nan    nan    nan
    nan]",6540.0,66.3,73.4428571429,1.5,21.0,1325.0,2180.0
70,student_71,"[  60.    75.   100.   100.   100.   100.    95.    85.    96.6   96.6
   93.3   90.    75.     nan    nan    nan   70.    72.5   30.    25.
    nan    nan]","[ 100.   100.   100.   100.   100.   100.    95.    85.    96.6   96.6
   93.3   90.    75.     nan    nan    nan   52.5   55.    30.    25.
    nan    nan]","[  3.   2.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  nan  nan
  nan   2.   2.   1.   1.  nan  nan]","[ 9994.  4987.  4708.  3894.  3002.  3230.  3728.  4578.  3831.  4117.
  5229.  6426.  3788.    nan    nan    nan  4406.  2999.  2536.  2319.
    nan    nan]","[ 3680.  3494.  4708.  3894.  3002.  3230.  3728.  4578.  3831.  4117.
  5229.  6426.  3788.    nan    nan    nan  3086.  2542.  2536.  2319.
    nan    nan]","[ 0.9    1.75   1.7    1.35   1.6    1.75   1.6    1.75   1.966  2.133  2.
  2.33   1.625    nan    nan    nan  1.625  1.25   1.25   1.1      nan
    nan]","[ 1.6    1.649  1.7    1.35   1.6    1.75   1.6    1.75   1.966  2.133  2.
  2.33   1.625    nan    nan    nan  1.25   1.25   1.25   1.1      nan
    nan]","[  696.   317.   321.   587.   220.   218.     4.    nan   368.   225.
   147.    nan  3103.    nan  1777.   586.    nan    nan   335.   405.
    nan]",9309.0,80.2352941176,82.0,1.29411764706,22.0,2111.0,3103.0
71,student_72,"[ 100.   100.   100.    95.    95.   100.    95.    95.   100.    90.    90.
   96.6   87.5   92.5   90.    80.    70.    85.    90.    50.     nan
    nan]","[ 100.   100.   100.    95.    95.   100.    95.    95.    96.6   80.    90.
   96.6   95.    92.5   80.    90.    75.    85.    90.    50.     nan
    nan]","[  1.   1.   1.   1.   1.   1.   1.   1.   2.   2.   1.   1.   2.   1.   2.
   2.   2.   1.   1.   1.  nan  nan]","[ 3535.  3151.  3908.  3776.  3047.  2639.  2737.  2221.  2649.  2997.
  2788.  2678.  2418.  2576.  2295.  2458.  2874.  3620.  2282.  5564.
    nan    nan]","[ 3535.  3151.  3908.  3776.  3047.  2639.  2737.  2221.  3543.  4371.
  2788.  2678.  2368.  2576.  2260.  2389.  2582.  3620.  2282.  5564.
    nan    nan]","[ 1.6    1.7    1.95   1.6    1.6    1.85   1.7    1.55   2.     2.133
  1.966  2.33   1.5    1.75   1.8    1.55   1.85   1.774  1.399  1.1      nan
    nan]","[ 1.6    1.7    1.95   1.6    1.6    1.85   1.7    1.55   2.66   2.233
  1.966  2.33   1.425  1.75   1.6    1.35   1.55   1.774  1.399  1.1      nan
    nan]","[  211.    nan   440.   530.   194.   351.   116.   376.   377.   120.
   113.    nan  2828.    nan   919.   633.    nan   694.   351.   231.
    nan]",8484.0,90.08,90.035,1.3,26.0,2154.0,2828.0
72,student_73,"[ 100.   100.    85.    90.    90.    95.   100.   100.    76.6   90.   100.
   93.3   92.5   92.5  100.    95.     nan   97.5   75.    40.     nan
    nan]","[  85.    95.    85.    90.    90.    95.   100.   100.   100.    96.6
  100.    93.3   97.5   95.   100.    95.     nan   97.5   95.    65.
    nan    nan]","[  2.   3.   1.   1.   1.   1.   1.   1.   2.   2.   1.   1.   2.   2.   1.
   1.  nan   1.   2.   2.  nan  nan]","[ 2701.  3249.  4321.  3555.  4029.  3218.  2425.  2788.  5722.  3035.
  6258.  3137.  3527.  4390.  2264.  2660.    nan  2609.  4368.  6864.
    nan    nan]","[ 3526.  3158.  4321.  3555.  4029.  3218.  2425.  2788.  3316.  3861.
  6258.  3137.  2764.  3096.  2264.  2660.    nan  2609.  2886.  6231.
    nan    nan]","[ 1.85   1.95   1.95   1.95   2.49   1.85   1.649  1.6    2.2    1.8    2.2
  1.733  1.774  1.725  1.5    1.55     nan  1.7    1.649  0.8      nan
    nan]","[ 1.95   1.7    1.95   1.95   2.49   1.85   1.649  1.6    2.1    2.33   2.2
  1.733  1.925  1.524  1.5    1.55     nan  1.7    2.149  1.3      nan
    nan]","[  4.92000000e+02   4.40000000e+02   3.12000000e+02   5.99000000e+02
   2.06000000e+02   3.90000000e+02   2.69000000e+02   1.61000000e+02
   1.00000000e+01   1.12000000e+02   2.54000000e+02   3.00000000e+00
   3.24800000e+03              nan   1.55000000e+03   8.49000000e+02
              nan   4.77000000e+02   4.00000000e+00   3.68000000e+02
              nan]",9744.0,90.1263157895,93.4157894737,1.47368421053,28.0,2490.0,3248.0
73,student_74,"[  85.    90.    70.    80.   100.   100.    70.    80.    70.    83.3
   76.6   80.    60.    90.    90.   100.    90.    50.     nan    nan
    nan    nan]","[  85.    55.    60.    80.    85.   100.    70.    80.    86.6   83.3
   76.6   80.    95.    90.    90.   100.    90.    75.     nan    nan
    nan    nan]","[  2.   2.   2.   2.   2.   2.   1.   1.   2.   1.   1.   1.   3.   1.   1.
   1.   1.   2.  nan  nan  nan  nan]","[ 4972.  3123.  3989.  4689.  4362.  3929.  5650.  6131.  6750.  6702.
  5821.  8549.  3724.  5820.  3478.  4612.  3570.  6900.    nan    nan
    nan    nan]","[ 2932.  3671.  7442.  4689.  3319.  3574.  5650.  6131.  4251.  6702.
  5821.  8549.  2630.  5820.  3478.  4612.  3570.  7373.    nan    nan
    nan    nan]","[ 1.449  1.55   1.6    1.75   1.649  1.7    1.3    1.6    1.899  2.66
  1.733  1.899  1.675  1.7    2.149  2.49   1.899  1.6      nan    nan
    nan    nan]","[ 1.399  1.1    1.399  1.75   1.7    2.     1.3    1.6    1.866  2.66
  1.733  1.899  1.7    1.7    2.149  2.49   1.899  1.8      nan    nan
    nan    nan]","[  602.   672.   958.   343.   267.   654.   154.   169.   205.   281.
    nan     5.  4310.    nan  2232.  1001.    nan   795.   277.     5.
    nan]",12930.0,81.3833333333,82.3055555556,1.55555555556,28.0,2201.0,4310.0
74,student_75,"[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan]",0.0,,,,0.0,,
75,student_76,"[  85.    95.   100.   100.    95.   100.    95.    95.   100.    96.6
   86.6   96.6   85.    97.5    nan    nan    nan   85.     nan    nan
    nan    nan]","[  85.    95.   100.   100.    95.   100.    95.    95.   100.    96.6
   86.6   96.6   87.5   97.5    nan    nan    nan   85.     nan    nan
    nan    nan]","[  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   2.   1.  nan
  nan  nan   1.  nan  nan  nan  nan]","[ 3047.  3387.  3182.  2573.  2221.  1895.  2405.  2072.  2566.  2557.
  2600.  2690.  2487.  2322.    nan    nan    nan  2283.    nan    nan
    nan    nan]","[ 3047.  3387.  3182.  2573.  2221.  1895.  2405.  2072.  2566.  2557.
  2600.  2690.  2328.  2322.    nan    nan    nan  2283.    nan    nan
    nan    nan]","[ 1.3    1.899  1.7    1.6    1.75   1.7    1.95   1.75   2.33   2.2    2.
  2.166  1.825  2.125    nan    nan    nan  1.649    nan    nan    nan
    nan]","[ 1.3    1.899  1.7    1.6    1.75   1.7    1.95   1.75   2.33   2.2    2.
  2.166  1.875  2.125    nan    nan    nan  1.649    nan    nan    nan
    nan]","[  222.   260.   348.   457.   214.   500.   117.    nan    nan   108.
    nan    nan  2226.    nan  1281.   542.    nan   295.   108.    nan
    nan]",6678.0,94.1533333333,94.32,1.06666666667,16.0,1748.0,2226.0
76,student_77,"[ 100.    80.    90.    85.    95.    85.   100.    85.    86.6   73.3
   93.3   86.6   92.5   80.   100.    90.    90.    87.5   85.    50.
    nan    nan]","[  95.    95.   100.   100.   100.    95.   100.    85.    96.6   93.3
   93.3   86.6   92.5   97.5   95.    95.    90.    87.5   90.    50.
    nan    nan]","[  2.   2.   2.   2.   2.   2.   2.   2.   3.   3.   1.   1.   3.   2.   2.
   2.   1.   3.   2.   2.  nan  nan]","[ 5405.  4281.  3565.  4394.  3180.  3371.  4269.  5122.  5162.  5481.
  6702.  6712.  2751.  3888.  2451.  4532.  2583.  4994.  4685.  6303.
    nan    nan]","[ 3704.  3136.  3345.  4348.  2736.  4223.  3236.  6375.  4378.  3805.
  6702.  6712.  3496.  2980.  2488.  3827.  2583.  4357.  2520.  5764.
    nan    nan]","[ 1.5    1.75   1.5    1.7    1.8    1.899  1.649  1.55   1.966  1.866
  1.933  1.766  1.6    1.625  1.75   1.8    1.7    1.675  1.6    1.5      nan
    nan]","[ 1.899  1.649  1.75   1.8    1.55   2.149  1.7    1.6    2.33   2.133
  1.933  1.766  1.425  1.55   1.55   1.7    1.7    1.649  1.399  1.199
    nan    nan]","[  514.   450.   641.   866.   199.   565.   235.   324.   181.   335.
   225.    nan  4535.    nan  1723.  1601.    nan   470.   404.   222.
   115.]",13605.0,86.74,91.865,2.05,41.0,3454.0,4535.0
77,student_78,"[ 100.   100.    95.    90.    85.    85.    75.    95.    80.    83.3
   76.6   60.    77.5   67.5   80.    50.     nan   67.5    nan    nan
    nan    nan]","[ 100.   100.    95.    90.    85.    85.    75.    95.    86.6   73.3
   76.6   60.    77.5   77.5   80.    50.     nan   67.5    nan    nan
    nan    nan]","[  1.   1.   1.   1.   1.   1.   1.   1.   2.   2.   1.   1.   2.   2.   1.
   1.  nan   1.  nan  nan  nan  nan]","[ 3909.  2868.  4630.  3847.  3157.  2998.  5299.  3396.  3545.  2871.
  5536.  4682.  2718.  2808.  3011.  2718.    nan  2393.    nan    nan
    nan    nan]","[ 3909.  2868.  4630.  3847.  3157.  2998.  5299.  3396.  3041.  4026.
  5536.  4682.  3380.  4004.  3011.  2718.    nan  2393.    nan    nan
    nan    nan]","[ 1.8    1.85   1.75   2.35   2.299  2.2    1.85   2.     1.8    1.899
  1.866  1.533  1.399  1.3    1.25   1.1      nan  1.274    nan    nan
    nan    nan]","[ 1.8    1.85   1.75   2.35   2.299  2.2    1.85   2.     1.633  1.833
  1.866  1.533  1.675  1.449  1.25   1.1      nan  1.274    nan    nan
    nan    nan]","[  2.38000000e+02   2.17000000e+02   2.93000000e+02   7.22000000e+02
   3.70000000e+02   9.73000000e+02   2.16000000e+02   2.69000000e+02
   3.00000000e+00   1.04000000e+02              nan              nan
   3.40500000e+03              nan   1.00800000e+03   1.71500000e+03
              nan   5.75000000e+02   1.07000000e+02              nan
              nan]",10215.0,80.4352941176,80.8235294118,1.23529411765,21.0,1869.0,3405.0
78,student_79,"[ 100.    65.    95.    55.    90.    90.    85.    50.    70.     nan
    nan    nan   40.     nan    nan    nan   95.    62.5   60.    40.
    nan    nan]","[ 100.    65.    95.    55.    90.    90.    85.    50.    70.     nan
    nan    nan   70.     nan    nan    nan   95.    62.5   55.    40.
    nan    nan]","[  1.   1.   1.   1.   1.   1.   1.   1.   1.  nan  nan  nan   4.  nan  nan
  nan   1.   1.   2.   1.  nan  nan]","[ 5598.  4658.  4768.  4573.  2611.  2613.  3939.  2511.  4107.    nan
    nan    nan  4201.    nan    nan    nan  2588.  5522.  3282.  5910.
    nan    nan]","[ 5598.  4658.  4768.  4573.  2611.  2613.  3939.  2511.  4107.    nan
    nan    nan  2893.    nan    nan    nan  2588.  5522.  3131.  5910.
    nan    nan]","[ 1.1    1.6    2.25   1.3    1.55   1.3    1.35   2.2    2.533    nan
    nan    nan  1.7      nan    nan    nan  1.649  1.725  1.8    1.3      nan
    nan]","[ 1.1    1.6    2.25   1.3    1.55   1.3    1.35   2.2    2.533    nan
    nan    nan  1.55     nan    nan    nan  1.649  1.725  2.149  1.3      nan
    nan]","[  2.53000000e+02   3.20000000e+02   1.04400000e+03   2.12000000e+02
              nan   1.41400000e+03   2.00000000e+00              nan
   1.80000000e+02   3.00000000e+02   4.23000000e+02              nan
   4.14800000e+03              nan   1.82900000e+03   4.30000000e+02
              nan   9.86000000e+02              nan   9.03000000e+02
              nan]",12444.0,71.25,73.0357142857,1.28571428571,18.0,1150.0,4148.0
79,student_80,"[  90.    95.   100.    90.     nan    nan    nan    nan    nan    nan
    nan    nan   75.    77.5    nan    nan    nan    nan    nan    nan
    nan    nan]","[  90.    95.   100.    90.     nan    nan    nan    nan    nan    nan
    nan    nan   75.    77.5    nan    nan    nan    nan    nan    nan
    nan    nan]","[  1.   1.   1.   1.  nan  nan  nan  nan  nan  nan  nan  nan   1.   1.  nan
  nan  nan  nan  nan  nan  nan  nan]","[ 4054.  2654.  3181.  3393.    nan    nan    nan    nan    nan    nan
    nan    nan  3660.  2942.    nan    nan    nan    nan    nan    nan
    nan    nan]","[ 4054.  2654.  3181.  3393.    nan    nan    nan    nan    nan    nan
    nan    nan  3660.  2942.    nan    nan    nan    nan    nan    nan
    nan    nan]","[ 1.85   1.75   1.7    1.55     nan    nan    nan    nan    nan    nan
    nan    nan  1.725  1.75     nan    nan    nan    nan    nan    nan
    nan    nan]","[ 1.85   1.75   1.7    1.55     nan    nan    nan    nan    nan    nan
    nan    nan  1.725  1.75     nan    nan    nan    nan    nan    nan
    nan    nan]","[  259.   216.    11.    nan    nan   214.   198.   217.    nan    nan
    nan    nan  1115.    nan    nan    nan    nan  1115.    nan    nan
    nan]",3345.0,87.9166666667,87.9166666667,1.0,6.0,816.0,1115.0
80,student_81,"[   nan    nan   45.   100.    80.   100.    85.    95.    80.    96.6
   93.3   93.3   87.5   85.    90.    75.     nan   65.     nan    nan
    nan    nan]","[   nan    nan   45.   100.    80.   100.    85.    95.    96.6   80.   100.
   93.3   92.5   77.5  100.    75.     nan   87.5    nan    nan    nan
    nan]","[ nan  nan   1.   1.   1.   1.   1.   1.   2.   2.   2.   2.   3.   2.   2.
   1.  nan   2.  nan  nan  nan  nan]","[   nan    nan  3435.  3486.  2670.  2035.  4858.  1983.  3974.  3106.
  4567.  5641.  2319.  3095.  2210.  3556.    nan  2597.    nan    nan
    nan    nan]","[   nan    nan  3435.  3486.  2670.  2035.  4858.  1983.  2899.  3943.
  2833.  3538.  2466.  3058.  2202.  3556.    nan  3473.    nan    nan
    nan    nan]","[   nan    nan  2.35   2.     1.8    1.449  1.85   1.6    2.299  2.733
  1.833  1.899  1.725  1.85   1.8    2.49     nan  1.399    nan    nan
    nan    nan]","[   nan    nan  2.35   2.     1.8    1.449  1.85   1.6    7.2    2.333  2.
  2.166  2.2    1.649  1.6    2.49     nan  1.899    nan    nan    nan
    nan]","[   nan   210.   296.   569.   328.   562.   217.   266.    nan   213.
    nan    nan  2661.    nan  1429.   586.    nan   433.   213.    nan
    nan]",7983.0,84.7133333333,87.16,1.6,24.0,2907.0,2661.0
81,student_82,"[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan]",0.0,,,,0.0,,
82,student_83,"[  90.   100.   100.    95.   100.   100.   100.   100.    96.6   96.6
  100.   100.   100.     nan    nan    nan    nan    nan   95.    55.
   92.5   65. ]","[ 100.   100.    95.   100.   100.    95.   100.    90.    96.6   96.6
  100.   100.   100.     nan    nan    nan    nan    nan   95.    25.
   92.5   65. ]","[  2.   2.   3.   3.   3.   3.   3.   3.   2.   2.   1.   1.   1.  nan  nan
  nan  nan  nan   2.   2.   1.   1.]","[ 4741.  3374.  3825.  4357.  3060.  3470.  5448.  2619.  8300.  4127.
  3811.  3595.  3594.    nan    nan    nan    nan    nan  2593.  3223.
  3378.  6727.]","[  5495.   6870.   5796.  16893.   4588.   4283.   3743.   8008.   7185.
   3069.   3811.   3595.   3594.     nan     nan     nan     nan     nan
   3631.   3810.   3378.   6727.]","[ 1.75   1.7    1.95   1.649  2.     1.75   1.449  1.649  2.     1.833
  1.833  1.833  1.7      nan    nan    nan    nan    nan  1.6    1.5    1.8
  1.5  ]","[ 1.7    1.35   1.7    1.8    1.449  2.649  1.5    1.55   1.833  1.899
  1.833  1.833  1.7      nan    nan    nan    nan    nan  1.8    3.2    1.8
  1.5  ]","[  494.   822.   991.   596.   380.   196.    nan    nan    10.    29.
   317.   848.  4683.    nan  2892.   576.    nan    nan    78.  1137.
    nan]",14049.0,93.2764705882,91.2176470588,2.05882352941,35.0,2318.0,4683.0
83,student_84,"[  95.   100.   100.    95.   100.   100.    90.    95.    93.3   96.6
  100.    96.6   97.5   92.5   90.   100.    97.5   92.5   95.    75.    90.
   82.5]","[ 100.   100.    95.    95.   100.   100.   100.   100.    96.6  100.   100.
  100.    97.5   97.5  100.   100.    92.5   97.5   90.    90.    92.5
   90. ]","[ 5.  4.  4.  3.  4.  4.  4.  4.  5.  5.  3.  3.  3.  5.  5.  5.  3.  4.
  5.  4.  2.  2.]","[  6384.   3415.   2887.   8878.   2372.   3131.   2793.   3669.   2937.
   3794.   6567.   5769.   3308.   4514.   2850.   3039.   2567.   3744.
   2797.   7382.   3162.  10004.]","[ 2397.  3621.  3110.  3692.  2675.  3672.  2280.  2011.  2888.  3336.
  3107.  3209.  4558.  4042.  4206.  3925.  2649.  2765.  3770.  4369.
  4889.  9898.]","[ 1.199  1.55   1.5    1.75   1.95   1.7    1.649  1.8    1.833  2.166
  1.899  1.866  1.774  1.324  1.55   1.649  1.8    1.7    1.85   1.449  1.6
  1.25 ]","[ 1.7    1.75   1.55   1.649  1.649  1.75   1.899  1.6    2.66   1.733
  1.933  2.33   2.6    1.649  2.2    2.25   1.75   1.575  1.5    1.5    1.75
  1.274]","[ 1007.   830.  1149.  1349.   517.   536.   556.   809.   617.   434.
   552.   425.  8781.    nan  4312.   982.    nan   638.  2229.   620.
    nan]",26343.0,94.2727272727,97.0045454545,3.90909090909,86.0,15998.0,8781.0
84,student_85,"[  85.   100.   100.    95.    90.   100.   100.    95.    96.6   93.3
   96.6   93.3   90.    77.5   80.   100.    95.    87.5   85.    60.    65.
   52.5]","[ 100.   100.    95.   100.    90.   100.    95.   100.    90.   100.
   96.6  100.   100.   100.    95.   100.    80.    95.    80.    70.
   72.5   65. ]","[ 4.  4.  2.  2.  3.  3.  3.  2.  3.  3.  2.  2.  2.  3.  3.  3.  2.  2.
  2.  2.  3.  3.]","[  4410.   3045.   3464.   5822.   4856.   1989.   4366.   4076.   3441.
   4273.   3086.   4030.   2765.   5513.   2657.   4451.   2411.   3821.
   3956.   7129.   8799.  11357.]","[  2104.   2298.   2795.   3136.   3610.   2301.   4556.   2475.   2650.
   2762.   2454.   2482.   2210.   4596.   2747.   2251.   3989.   4588.
   4073.   6538.   5466.  10610.]","[ 1.649  1.55   1.649  2.     2.     1.449  1.95   1.7    2.     1.933
  2.33   2.     1.774  1.649  3.1    3.149  1.825  1.75   1.649  1.399  1.5
  1.1  ]","[ 1.5    1.8    1.899  1.8    1.899  1.649  1.899  1.6    1.833  1.966  2.1
  1.866  3.1    2.825  2.35   3.1    1.925  1.825  1.8    1.399  1.649
  1.199]","[  991.   523.   632.   864.   451.   394.   347.   505.   382.   359.
   298.   650.  6396.    nan  1904.  1125.    nan   474.  1711.  1182.
    nan]",19188.0,88.0590909091,92.0045454545,2.63636363636,58.0,6823.0,6396.0
85,student_86,"[ 100.   100.   100.   100.   100.   100.   100.   100.    96.6  100.
    nan    nan    nan   62.5   70.    35.    92.5    0.    95.    70.
   72.5   42.5]","[ 100.   100.    95.   100.   100.    70.   100.   100.    96.6  100.
    nan    nan    nan   77.5   80.    85.    92.5   85.    90.    75.
   82.5   50. ]","[  1.   1.   2.   2.   2.   2.   1.   1.   1.   1.  nan  nan  nan   2.   5.
   5.   1.   3.   3.   3.   3.   3.]","[  5943.   5035.   3670.   5353.   3473.   3762.   3306.   3810.   3941.
   4022.     nan     nan     nan   8351.   3581.   3020.   2694.  54008.
   2805.   5887.   3534.   6915.]","[  5943.   5035.   4494.   5498.   3003.   3320.   3306.   3810.   3941.
   4022.     nan     nan     nan   5798.   5427.   3952.   2694.   2847.
   2170.   4009.   3632.  12912.]","[ 1.55   1.5    1.7    2.45   1.899  1.6    1.649  1.649  2.66   2.66
    nan    nan    nan  1.625  1.6    1.1    1.7    0.     2.149  1.35
  1.475  1.74 ]","[ 1.55   1.5    1.85   1.95   1.649  1.399  1.649  1.649  2.66   2.66
    nan    nan    nan  1.425  1.75   1.7    1.7    1.925  1.899  1.35   1.5
  0.925]","[  2.63000000e+02   4.99000000e+02   4.77000000e+02   4.27000000e+02
   2.00000000e+00              nan   2.72000000e+02   8.28000000e+02
   2.07000000e+02   5.77000000e+02   3.66000000e+02   6.53000000e+02
   4.57100000e+03              nan   1.66800000e+03              nan
              nan   1.13000000e+03   1.43200000e+03   3.41000000e+02
              nan]",13713.0,80.8736842105,88.3736842105,2.21052631579,42.0,2558.0,4571.0
86,student_87,"[ 90.   95.   95.   80.   70.   75.   80.   80.   90.   90.   96.6  90.
  82.5  95.   75.    nan   nan   nan  30.   45.   70.    nan]","[ 100.   100.    90.    70.    95.    90.    75.    70.    96.6   90.    90.
   90.    82.5   95.    95.     nan    nan    nan   85.    45.    70.
    nan]","[  4.   4.   3.   4.   4.   3.   2.   2.   2.   1.   2.   1.   1.   1.   2.
  nan  nan  nan   3.   1.   1.  nan]","[  3935.   3515.   3913.   3978.   3361.   3000.   2382.   3572.   2794.
   4017.   2280.   3484.   2694.   4336.   2876.     nan     nan     nan
  32367.   3227.   6103.     nan]","[ 3020.  2970.  3917.  4431.  2940.  3612.  3154.  3392.  3714.  4017.
  4234.  3484.  2694.  4336.  3158.    nan    nan    nan  1820.  3227.
  6103.    nan]","[ 1.649  1.75   1.449  1.35   1.6    1.5    1.399  2.1    1.7    1.899
  1.866  2.1    1.725  1.649  1.85     nan    nan    nan  0.5    2.49
  1.575    nan]","[ 1.6    1.8    1.649  1.649  1.8    1.35   1.8    1.7    2.     1.899
  1.866  2.1    1.725  1.649  2.       nan    nan    nan  1.25   2.49
  1.575    nan]","[  1659.    720.   1144.   1231.   1592.    175.    383.    829.    792.
   1096.    783.    300.  10704.     nan   3748.   1764.     nan   1212.
   2897.   1083.     nan]",32112.0,79.3944444444,84.95,2.27777777778,41.0,2234.0,10704.0
87,student_88,"[ 100.  100.  100.   95.   85.  100.   nan   nan   nan   nan   nan   nan
   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan]","[ 100.  100.  100.   95.   85.  100.   nan   nan   nan   nan   nan   nan
   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan]","[  1.   1.   1.   1.   1.   1.  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ 3313.  2848.  3578.  3566.  4093.  1858.    nan    nan    nan    nan
    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[ 3313.  2848.  3578.  3566.  4093.  1858.    nan    nan    nan    nan
    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[ 1.75   1.649  1.8    1.8    2.149  1.5      nan    nan    nan    nan
    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[ 1.75   1.649  1.8    1.8    2.149  1.5      nan    nan    nan    nan
    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[  259.   781.     5.    nan    nan    nan    nan    nan    nan    nan
    nan    nan  1045.    nan  1045.    nan    nan    nan    nan    nan
    nan]",3135.0,96.6666666667,96.6666666667,1.0,6.0,298.0,1045.0
